HO;5189;SZX;SYX;20220512144500;20220512162000;A;1;A;
ZH;9323;SZX;SYX;20220512144500;20220512162000;A;9;5;
ZH;9325;SZX;SYX;20220512161500;20220512175000;A;6;6;
CA;3385;SZX;SYX;20220512144500;20220512162000;3;9;A;
CA;3665;SZX;SYX;20220512161500;20220512175000;A;5;6;
KY;9323;SZX;SYX;20220512144500;20220512162000;1;8;A;
KY;9575;SZX;SYX;20220512161500;20220512175000;A;2;7;
HU;7750;SZX;SYX;20220512231000;20220513005000;1;0;A;
ZH;9730;SHE;SYX;20220512144000;20220512210000;9;9;A;
3U;4040;SHE;SYX;20220512144000;20220512210000;8;1;1;
3U;8564;SHE;SYX;20220512180000;20220512235500;7;A;A;
HU;7668;SHE;SYX;20220512162500;20220512232500;A;8;A;
CZ;9554;SHE;SYX;20220512180000;20220512235500;6;A;9;
CZ;6762;SHE;SYX;20220512155500;20220512210500;A;7;4;
SC;9730;SHE;SYX;20220512144000;20220512210000;2;1;A;
JD;5618;SHE;SYX;20220512164000;20220512234000;A;2;8;
JD;5628;SHE;SYX;20220512181000;20220513010500;6;3;7;
KY;9730;SHE;SYX;20220512144000;20220512210000;A;8;6;
CA;3584;SHE;SYX;20220512144000;20220512210000;A;8;A;
HU;7388;TAO;SYX;20220512180000;20220513001000;A;A;A;
3U;3234;TNA;SYX;20220512184000;20220512215000;A;A;3;
CZ;9062;TNA;SYX;20220512184000;20220512215000;0;A;0;
8L;9589;WUH;SYX;20220512172500;20220512194500;9;9;1;
JD;5628;WUH;SYX;20220512223000;20220513010500;8;5;A;
HU;7668;WUH;SYX;20220512204000;20220512232500;A;0;A;
HU;7388;WUH;SYX;20220512213500;20220513001000;A;A;A;
CZ;6514;WUH;SYX;20220512190500;20220512213000;A;A;3;
CZ;4237;XMN;SYX;20220512161000;20220512181500;A;8;4;
MF;8307;XMN;SYX;20220512161000;20220512181500;0;A;A;
GJ;3237;XMN;SYX;20220512161000;20220512181500;A;A;A;
JD;5776;SIA;SYX;20220512223500;20220513014500;7;4;1;
MU;2139;SIA;SYX;20220512150000;20220512182000;A;A;A;
NS;8309;CSX;SYX;20220512143500;20220512165000;A;1;A;
CZ;6271;CSX;SYX;20220512135500;20220512160500;A;A;A;
CZ;8592;CSX;SYX;20220512205000;20220512230500;4;7;A;
CZ;4239;CSX;SYX;20220512143500;20220512165000;7;6;1;
CZ;9048;CSX;SYX;20220512161000;20220512182000;6;1;2;
MF;8309;CSX;SYX;20220512143500;20220512165000;A;9;6;
3U;3212;CSX;SYX;20220512161000;20220512182000;9;A;9;
JD;5766;CSX;SYX;20220512195000;20220512221000;A;6;0;
BK;2887;CSX;SYX;20220512141000;20220512163500;6;A;A;
GJ;3239;CSX;SYX;20220512143500;20220512165000;A;1;0;
DZ;6434;CKG;SYX;20220512223500;20220513010000;A;9;A;
G5;8712;CKG;SYX;20220512233500;20220513015000;A;A;0;
MF;4006;CKG;SYX;20220512223500;20220513010000;A;1;7;
MF;5037;CKG;SYX;20220512233500;20220513015000;7;0;1;
CZ;6308;CKG;SYX;20220512223500;20220513010000;6;A;3;
CZ;9060;CKG;SYX;20220512233500;20220513015000;A;4;4;
CZ;2831;CKG;SYX;20220512175500;20220512202000;A;A;5;
HU;7340;CKG;SYX;20220512161000;20220512184500;3;A;2;
3U;3232;CKG;SYX;20220512233500;20220513015000;6;A;2;
CZ;2299;CTU;SYX;20220512193000;20220512220000;2;A;A;
CZ;9623;CTU;SYX;20220512171000;20220512195000;A;A;A;
EU;2207;CTU;SYX;20220512193000;20220512220000;5;A;A;
3U;8757;CTU;SYX;20220512171000;20220512195000;A;A;9;
CZ;6598;KMG;SYX;20220512211000;20220512232500;9;A;0;
HU;7360;KWE;SYX;20220512200000;20220512215000;8;A;A;
CZ;8419;KWE;SYX;20220512164500;20220512184500;7;9;A;
3U;3232;URC;SYX;20220512184000;20220513015000;A;2;0;
DZ;6434;URC;SYX;20220512173500;20220513010000;A;A;A;
CZ;6308;URC;SYX;20220512173500;20220513010000;A;6;A;
CZ;9060;URC;SYX;20220512184000;20220513015000;A;3;7;
G5;8712;URC;SYX;20220512184000;20220513015000;A;4;A;
BK;3232;LHW;SYX;20220512185500;20220513002000;A;A;2;
HU;7360;LHW;SYX;20220512170000;20220512215000;A;7;A;
HU;7008;CAN;HAK;20220512142500;20220512154500;6;2;5;
KY;9825;SZX;HAK;20220512220000;20220512232000;A;9;A;
KY;9813;SZX;HAK;20220512225500;20220513001500;A;A;1;
CZ;6796;SZX;HAK;20220512151000;20220512162500;2;A;7;
CZ;8606;SZX;HAK;20220512233000;20220513010000;6;8;A;
HU;7024;SZX;HAK;20220512201000;20220512213000;A;A;1;
HU;7026;SZX;HAK;20220512142000;20220512154000;5;A;7;
HU;7022;SZX;HAK;20220512231000;20220513003000;9;A;6;
DZ;6259;SZX;HAK;20220512225500;20220513002000;1;A;A;
ZH;9313;SZX;HAK;20220512225500;20220513001500;1;3;2;
ZH;9317;SZX;HAK;20220512201000;20220512212500;7;8;0;
ZH;9315;SZX;HAK;20220512220000;20220512232000;A;2;3;
CA;3575;SZX;HAK;20220512225500;20220513001500;7;0;A;
CA;3825;SZX;HAK;20220512220000;20220512232000;A;A;4;
HU;7648;SHE;HAK;20220512185000;20220513000500;A;9;6;
JD;5894;SHE;HAK;20220512191500;20220513012000;7;A;2;
CZ;6560;SHE;HAK;20220512171000;20220512221500;4;A;1;
HU;7076;TAO;HAK;20220512135000;20220512192000;7;A;A;
JD;5796;TNA;HAK;20220512213000;20220513010000;A;4;A;
HU;7042;TNA;HAK;20220512194000;20220512225500;A;A;A;
MU;2593;WUH;HAK;20220512161000;20220512183000;A;A;A;
CZ;8614;WUH;HAK;20220512142000;20220512164000;A;5;A;
CZ;6537;WUH;HAK;20220512155000;20220512181000;A;6;2;
CZ;6710;XMN;HAK;20220512205000;20220512225000;A;7;6;
MU;2171;SIA;HAK;20220512142500;20220512172000;0;A;9;
DZ;6295;CSX;HAK;20220512160500;20220512180000;A;A;7;
CZ;9953;CSX;HAK;20220512160500;20220512180000;1;A;A;
HU;7418;CSX;HAK;20220512211000;20220512232000;6;A;0;
AQ;1128;CSX;HAK;20220512215500;20220512235000;7;6;A;
HU;7058;HGH;HAK;20220512194500;20220513003500;5;6;6;
HU;7372;CKG;HAK;20220512150500;20220512171500;6;6;5;
HU;7172;CKG;HAK;20220512214500;20220513000500;3;2;9;
CZ;9419;CKG;HAK;20220512170500;20220512191500;0;A;A;
GT;1078;CKG;HAK;20220512222000;20220513004000;A;A;A;
3U;8065;CKG;HAK;20220512170500;20220512191500;5;8;6;
8L;9667;CTU;HAK;20220512171500;20220512194000;7;1;A;
CA;2657;CTU;HAK;20220512141000;20220512164500;A;A;6;
HU;7092;KMG;HAK;20220512173000;20220512192500;8;0;8;
8L;9973;KMG;HAK;20220512202500;20220512221500;5;A;A;
HU;7040;KWE;HAK;20220512183000;20220512202000;6;A;6;
HU;7050;KWE;HAK;20220512225500;20220513004000;8;8;8;
AQ;1183;KWE;HAK;20220512185500;20220512205000;5;A;A;
HU;7172;URC;HAK;20220512163000;20220513000500;4;A;5;
HU;7418;LHW;HAK;20220512173500;20220512232000;A;8;4;
GX;8932;LHW;HAK;20220512183000;20220512225000;3;0;A;
CA;1291;BJS;URC;20220512150500;20220512190500;A;2;4;
CZ;6902;BJS;URC;20220512150000;20220512192000;A;A;A;
CZ;3435;SZX;URC;20220512162000;20220512232500;6;A;1;
3U;1117;SZX;URC;20220512162000;20220512232500;4;2;6;
MF;1319;SZX;URC;20220512162000;20220512232500;7;A;A;
CA;4718;TAO;URC;20220512191500;20220513001500;A;6;A;
MF;4394;TAO;URC;20220512170500;20220512235500;A;5;A;
ZH;2634;TAO;URC;20220512191500;20220513001500;2;4;A;
SC;4718;TAO;URC;20220512191500;20220513001500;1;5;A;
CZ;6934;TAO;URC;20220512170500;20220512235500;3;8;A;
CZ;6642;TNA;URC;20220512164000;20220512213000;A;A;2;
CZ;4187;TNA;URC;20220512185500;20220512235000;A;A;6;
MF;8241;TNA;URC;20220512185500;20220512235000;A;A;3;
SC;2295;TNA;URC;20220512133000;20220512180500;8;A;9;
GJ;3187;TNA;URC;20220512185500;20220512235000;6;A;A;
DZ;6432;SIA;URC;20220512212500;20220513010000;5;6;6;
CZ;6952;SIA;URC;20220512173500;20220512205500;A;6;2;
CZ;5954;SIA;URC;20220512133500;20220512200000;5;A;A;
CZ;6306;SIA;URC;20220512212500;20220513010000;7;A;A;
CZ;6960;SIA;URC;20220512192500;20220512225000;A;A;A;
GS;7494;SIA;URC;20220512162500;20220512200500;9;A;A;
MU;2299;SIA;URC;20220512164500;20220512202500;A;A;4;
MU;2398;SIA;URC;20220512200000;20220512234000;0;A;9;
MF;4408;SIA;URC;20220512173500;20220512205500;A;A;A;
MF;4416;SIA;URC;20220512192500;20220512225000;5;A;7;
MF;4004;SIA;URC;20220512212500;20220513010000;A;A;5;
3U;1672;CSX;URC;20220512185000;20220512233500;A;8;1;
UQ;2520;CSX;URC;20220512144500;20220512210000;A;7;7;
CZ;6956;CSX;URC;20220512185000;20220512233500;7;2;A;
MF;4412;CSX;URC;20220512185000;20220512233500;2;0;A;
CZ;6972;NKG;URC;20220512175000;20220512224000;2;9;A;
MF;4428;NKG;URC;20220512175000;20220512224000;8;A;3;
MU;2398;HGH;URC;20220512160000;20220512234000;A;1;7;
MF;4384;HGH;URC;20220512170000;20220512221500;8;A;A;
CZ;6920;HGH;URC;20220512170000;20220512221500;A;A;A;
MF;4440;CKG;URC;20220512142500;20220512182000;A;A;5;
CZ;2811;CKG;URC;20220512155500;20220512200000;A;2;A;
CZ;6986;CKG;URC;20220512142500;20220512182000;A;A;2;
OQ;2311;CKG;URC;20220512155500;20220512200000;3;6;3;
CZ;6942;CTU;URC;20220512141500;20220512174500;A;4;7;
CZ;9557;CTU;URC;20220512140000;20220512174500;1;A;7;
CZ;6962;CTU;URC;20220512171500;20220512205000;A;A;A;
CZ;9259;CTU;URC;20220512150000;20220512184000;9;0;A;
CA;4203;CTU;URC;20220512165000;20220512203000;A;A;A;
MF;4418;CTU;URC;20220512171500;20220512205000;A;A;8;
ZH;3525;CTU;URC;20220512150000;20220512184000;0;A;2;
UQ;2526;CTU;URC;20220512142500;20220512181000;8;A;A;
3U;8573;CTU;URC;20220512140000;20220512174500;A;3;4;
3U;6517;CTU;URC;20220512150000;20220512184000;A;5;3;
GJ;3753;CTU;URC;20220512150000;20220512184000;A;2;A;
GS;7596;CTU;URC;20220512134500;20220512172500;A;A;5;
UQ;2576;KMG;URC;20220512170500;20220512233000;A;5;A;
3U;1117;KWE;URC;20220512191500;20220512232500;A;2;8;
CZ;3435;KWE;URC;20220512191500;20220512232500;A;7;8;
MF;1319;KWE;URC;20220512191500;20220512232500;6;0;A;
CZ;8504;LHW;URC;20220512210000;20220513000500;A;A;A;
UQ;2520;LHW;URC;20220512180500;20220512210000;8;3;3;
9C;6368;LHW;URC;20220512164500;20220512193500;8;6;4;
MU;2156;SIA;XNN;20220512172000;20220512190000;A;A;4;
G5;8522;SIA;XNN;20220512172000;20220512190000;2;4;A;
HO;5358;SIA;XNN;20220512172000;20220512190000;5;3;6;
CA;2585;CTU;XNN;20220512174000;20220512192000;5;A;A;
MU;2416;BJS;LHW;20220512190500;20220512214000;A;A;3;
9C;8553;SHE;LHW;20220512195000;20220512230500;A;6;5;
MU;2258;TAO;LHW;20220512181000;20220512205500;4;7;6;
MU;2474;WUH;LHW;20220512180000;20220512202000;5;1;3;
UQ;2520;CSX;LHW;20220512144500;20220512171500;A;A;A;
HU;7417;CSX;LHW;20220512142000;20220512163500;A;1;0;
MU;2360;NKG;LHW;20220512144000;20220512171500;4;6;5;
MU;2445;HGH;LHW;20220512140500;20220512165500;A;0;8;
9C;6546;HGH;LHW;20220512212500;20220513003000;A;4;A;
UQ;2626;CTU;LHW;20220512162000;20220512175000;5;A;3;
EU;2273;CTU;LHW;20220512141500;20220512154500;A;6;A;
CZ;2339;CTU;LHW;20220512141500;20220512154500;A;A;A;
MU;9669;KMG;LHW;20220512164000;20220512190000;3;A;1;
HU;7359;KWE;LHW;20220512140500;20220512162000;A;A;A;
MF;4086;URC;LHW;20220512171500;20220512202000;4;A;2;
CZ;6492;URC;LHW;20220512171500;20220512202000;8;5;0;
SC;4928;URC;LHW;20220512171000;20220512200000;A;A;4;
ZH;2736;URC;LHW;20220512171000;20220512200000;9;0;7;
CA;4928;URC;LHW;20220512171000;20220512200000;A;6;A;
9C;6367;URC;LHW;20220512203500;20220512233000;1;1;1;
TV;6865;INC;LHW;20220512180500;20220512190500;7;A;A;
SC;8707;INC;LHW;20220512180500;20220512190500;0;3;6;
ZH;2818;INC;LHW;20220512180500;20220512190500;A;A;A;
CA;8707;INC;LHW;20220512180500;20220512190500;A;A;A;
MU;6384;SHE;INC;20220512181000;20220512212000;3;A;0;
CZ;8717;WUH;INC;20220512134500;20220512155000;A;0;9;
CZ;4502;NKG;INC;20220512181000;20220512204500;A;A;A;
MF;8602;NKG;INC;20220512181000;20220512204500;6;A;9;
NS;8602;NKG;INC;20220512181000;20220512204500;9;A;A;
GJ;3502;NKG;INC;20220512181000;20220512204500;4;A;A;
MU;2743;NKG;INC;20220512145500;20220512174000;A;9;A;
TV;7047;HGH;INC;20220512175500;20220512205500;5;A;A;
NS;8865;HGH;INC;20220512134000;20220512182500;A;A;A;
GJ;3611;HGH;INC;20220512134000;20220512182500;7;9;1;
GJ;8667;HGH;INC;20220512175500;20220512205500;2;0;8;
3U;4351;HGH;INC;20220512175500;20220512205500;5;0;4;
MF;8865;HGH;INC;20220512134000;20220512182500;2;4;A;
MF;5846;HGH;INC;20220512175500;20220512205500;A;A;A;
CZ;4611;HGH;INC;20220512134000;20220512182500;A;A;2;
CZ;4822;HGH;INC;20220512175500;20220512205500;A;A;0;
MU;4899;HGH;INC;20220512134000;20220512182500;A;A;A;
G5;8587;HGH;INC;20220512175500;20220512205500;A;8;7;
G5;9388;CTU;INC;20220512170000;20220512190000;A;9;A;
CZ;4785;CTU;INC;20220512170000;20220512190000;3;4;A;
GJ;8604;CTU;INC;20220512170000;20220512190000;A;0;A;
CA;4215;CTU;INC;20220512142000;20220512161000;4;1;A;
MF;5805;CTU;INC;20220512170000;20220512190000;A;0;A;
TV;7006;CTU;INC;20220512170000;20220512190000;A;A;A;
CZ;6411;KWE;INC;20220512220500;20220513002000;8;5;4;
MF;4053;KWE;INC;20220512220500;20220513002000;A;0;A;
BK;3161;HAK;INC;20220512161500;20220512205500;1;2;0;
CZ;4168;URC;INC;20220512161000;20220512191000;0;A;A;
MU;8166;URC;INC;20220512161000;20220512191000;A;7;A;
MF;8220;URC;INC;20220512161000;20220512191000;A;A;4;
NS;8220;URC;INC;20220512161000;20220512191000;6;1;8;
GJ;3168;URC;INC;20220512161000;20220512191000;8;A;A;
TV;7278;WUH;LXA;20220512145500;20220512184000;4;2;4;
EU;2746;WUH;LXA;20220512145500;20220512184000;A;A;A;
SC;6008;SIA;LXA;20220512140500;20220512172000;A;7;A;
TV;6008;SIA;LXA;20220512140500;20220512172000;3;A;A;
TV;6064;SIA;LXA;20220512162500;20220512200000;9;6;A;
EU;7202;SIA;LXA;20220512140500;20220512172000;A;1;6;
CA;3902;SIA;LXA;20220512140500;20220512172000;A;6;A;
GJ;5002;SIA;LXA;20220512140500;20220512172000;A;A;A;
EU;7230;HGH;LXA;20220512133500;20220512192000;A;A;A;
TV;9828;HGH;LXA;20220512133500;20220512192000;9;A;A;
3U;8635;CKG;LXA;20220512154000;20220512183000;7;A;A;
GJ;5075;CKG;LXA;20220512144500;20220512174000;A;A;2;
TV;9843;CKG;LXA;20220512144500;20220512174000;5;A;A;
CZ;9579;CKG;LXA;20220512154000;20220512183000;8;A;A;
TV;9845;CTU;LXA;20220512152000;20220512173500;A;A;6;
CZ;9595;CTU;LXA;20220512174000;20220512201000;A;3;7;
CZ;9277;CTU;LXA;20220512163000;20220512185000;3;A;7;
CZ;2283;CTU;LXA;20220512155000;20220512181000;A;A;A;
CZ;2219;CTU;LXA;20220512140000;20220512162500;A;A;A;
CZ;9599;CTU;LXA;20220512153000;20220512175000;8;A;7;
CA;2531;CTU;LXA;20220512143500;20220512170500;A;6;A;
3U;6637;CTU;LXA;20220512163000;20220512185000;A;A;A;
3U;8691;CTU;LXA;20220512174000;20220512201000;A;A;A;
3U;8695;CTU;LXA;20220512153000;20220512175000;2;2;A;
3U;5199;CTU;LXA;20220512144000;20220512170500;A;A;5;
SC;6069;CTU;LXA;20220512152000;20220512173500;A;6;A;
ZH;3543;CTU;LXA;20220512163000;20220512185000;3;A;A;
EU;1949;CTU;LXA;20220512155000;20220512181000;A;A;A;
EU;1835;CTU;LXA;20220512140000;20220512162500;4;A;4;
MU;5825;CTU;LXA;20220512144000;20220512170500;4;3;0;
CA;3926;KMG;LXA;20220512164500;20220512195000;4;A;A;
SC;6100;KMG;LXA;20220512164500;20220512195000;8;1;6;
TV;9878;KMG;LXA;20220512164500;20220512195000;4;5;A;
GJ;5102;KMG;LXA;20220512164500;20220512195000;6;A;4;
MU;5115;SHA;BJS;20220512150000;20220512172000;8;0;A;
HO;5769;SZX;BJS;20220512134000;20220512165500;A;1;5;
MU;5392;SZX;BJS;20220512134000;20220512165500;4;A;0;
CA;8207;WUH;BJS;20220512143000;20220512164000;8;6;0;
CA;1224;SIA;BJS;20220512170500;20220512192000;4;5;5;
HU;7536;CSX;BJS;20220512163000;20220512190000;A;A;A;
ZH;1400;CSX;BJS;20220512140000;20220512162000;1;2;8;
CA;1400;CSX;BJS;20220512140000;20220512162000;8;0;3;
MU;2831;NKG;BJS;20220512143000;20220512163000;A;A;7;
CA;1707;HGH;BJS;20220512150000;20220512172000;A;A;6;
HO;5997;HGH;BJS;20220512134000;20220512160000;2;1;3;
MU;5148;HGH;BJS;20220512160500;20220512182000;9;A;3;
MF;4690;HGH;BJS;20220512134000;20220512160000;A;9;A;
CZ;8858;HGH;BJS;20220512134000;20220512160000;3;A;A;
GJ;8099;HGH;BJS;20220512152500;20220512175000;A;A;A;
CA;1438;CKG;BJS;20220512163000;20220512190000;8;A;0;
3U;1798;CKG;BJS;20220512191500;20220512215000;A;A;4;
CZ;8818;CKG;BJS;20220512191500;20220512215000;8;9;A;
MF;4660;CKG;BJS;20220512191500;20220512215000;6;A;2;
G5;8530;CKG;BJS;20220512195000;20220512223000;A;A;A;
MU;6686;CKG;BJS;20220512195000;20220512223000;A;1;4;
CZ;6184;CTU;BJS;20220512162000;20220512185500;A;A;A;
MF;1939;CTU;BJS;20220512162000;20220512185500;1;0;A;
KN;5206;CTU;BJS;20220512180000;20220512205000;0;A;A;
3U;5372;CTU;BJS;20220512205000;20220512231500;A;A;9;
CA;4105;CTU;BJS;20220512160000;20220512191500;7;A;A;
HO;5949;CTU;BJS;20220512162000;20220512185500;A;A;A;
MU;6648;CTU;BJS;20220512205000;20220512231500;4;A;A;
MU;6642;CTU;BJS;20220512150000;20220512172500;7;5;A;
CZ;8842;KMG;BJS;20220512165000;20220512201000;8;A;7;
MF;4676;KMG;BJS;20220512165000;20220512201000;A;A;A;
NS;8078;KWE;BJS;20220512152000;20220512195500;8;1;2;
CA;4165;KWE;BJS;20220512162000;20220512192000;2;A;2;
CZ;9842;KWE;BJS;20220512152000;20220512195500;9;7;A;
MF;7142;KWE;BJS;20220512152000;20220512195500;A;A;3;
ZH;4165;KWE;BJS;20220512162000;20220512192000;3;A;A;
HU;7280;SYX;BJS;20220512150000;20220512191000;A;A;A;
MF;4205;SYX;BJS;20220512135500;20220512175500;1;A;A;
CZ;6715;SYX;BJS;20220512135500;20220512175500;2;8;A;
CA;1394;HAK;BJS;20220512163000;20220512203000;0;A;0;
ZH;1394;HAK;BJS;20220512163000;20220512203000;5;A;7;
JD;5208;XNN;BJS;20220512174000;20220512200000;A;A;A;
MU;2415;LHW;BJS;20220512154000;20220512180000;1;A;3;
CA;1220;INC;BJS;20220512170000;20220512185500;9;7;3;
ZH;1220;INC;BJS;20220512170000;20220512185500;5;A;1;
MU;5124;BJS;SHA;20220512193000;20220512214500;8;A;5;
CZ;380Z;TAO;CAN;20220512170000;20220512200500;A;A;A;
CA;3796;TAO;CAN;20220512195500;20220512230500;1;A;A;
SC;9996;TAO;CAN;20220512195500;20220512230500;A;A;A;
ZH;9996;TAO;CAN;20220512195500;20220512230500;A;A;A;
TV;6403;TAO;CAN;20220512195500;20220512230500;1;A;9;
CZ;323X;SIA;CAN;20220512151000;20220512181500;A;8;8;
HU;7314;NKG;CAN;20220512144000;20220512170500;A;7;A;
GJ;8989;HGH;CAN;20220512213000;20220512233500;1;A;A;
JD;5228;CKG;CAN;20220512135500;20220512160500;9;A;9;
AQ;1200;CKG;CAN;20220512225500;20220513011500;A;A;8;
HO;5822;CTU;CAN;20220512160000;20220512182500;6;A;2;
MU;6185;CTU;CAN;20220512160000;20220512182500;8;0;A;
AQ;1506;CTU;CAN;20220512172500;20220512200000;4;A;A;
HU;7005;HAK;CAN;20220512180500;20220512192500;9;A;8;
TV;7104;LHW;CAN;20220512174000;20220512230500;A;1;A;
CZ;4872;LHW;CAN;20220512174000;20220512230500;A;0;A;
MF;5903;LHW;CAN;20220512174000;20220512230500;7;A;A;
GJ;8854;LHW;CAN;20220512174000;20220512230500;A;A;A;
KY;9606;SHE;SZX;20220512203000;20220513004500;4;6;7;
CA;3628;SHE;SZX;20220512203000;20220513004500;9;1;A;
ZH;9606;SHE;SZX;20220512203000;20220513004500;A;A;5;
RY;6655;SHE;SZX;20220512134500;20220512181500;1;9;A;
CZ;3612;SHE;SZX;20220512192000;20220512235500;7;A;0;
MF;4638;TAO;SZX;20220512172000;20220512202500;2;7;9;
CZ;8736;TAO;SZX;20220512134000;20220512170000;A;9;A;
CZ;8746;TAO;SZX;20220512172000;20220512202500;A;3;6;
TV;6793;TAO;SZX;20220512154500;20220512184000;A;A;A;
SC;9914;TAO;SZX;20220512143000;20220512174000;A;1;A;
SC;9916;TAO;SZX;20220512195000;20220512230500;A;3;A;
SC;9918;TAO;SZX;20220512193500;20220512224000;8;6;1;
SC;4681;TAO;SZX;20220512154500;20220512184000;8;0;5;
CA;3336;TAO;SZX;20220512195000;20220512230500;A;8;A;
CA;3800;TAO;SZX;20220512143000;20220512174000;0;6;0;
CA;4681;TAO;SZX;20220512154500;20220512184000;4;9;9;
CA;3798;TAO;SZX;20220512193500;20220512224000;7;5;6;
KY;9914;TAO;SZX;20220512143000;20220512174000;A;A;A;
KY;9918;TAO;SZX;20220512193500;20220512224000;A;1;7;
KY;9916;TAO;SZX;20220512195000;20220512230500;4;0;5;
ZH;9914;TAO;SZX;20220512143000;20220512174000;2;6;A;
ZH;9916;TAO;SZX;20220512195000;20220512230500;A;5;2;
ZH;9918;TAO;SZX;20220512193500;20220512224000;A;A;A;
3U;4226;TNA;SZX;20220512183500;20220512213500;A;A;A;
SC;9904;TNA;SZX;20220512183500;20220512213500;9;9;0;
ZH;9904;TNA;SZX;20220512183500;20220512213500;A;0;0;
MF;4652;TNA;SZX;20220512183000;20220512212000;0;A;8;
PN;6334;TNA;SZX;20220512190500;20220512221000;6;A;A;
CZ;8798;TNA;SZX;20220512183000;20220512212000;A;A;2;
KY;9904;TNA;SZX;20220512183500;20220512213500;1;4;A;
CA;3794;TNA;SZX;20220512183500;20220512213500;6;3;A;
Y8;7526;TNA;SZX;20220512211500;20220513001500;A;0;A;
CZ;5458;WUH;SZX;20220512191000;20220512211000;A;9;0;
CZ;8718;WUH;SZX;20220512201000;20220512215500;3;A;0;
CZ;3912;WUH;SZX;20220512222500;20220513002500;3;A;6;
G5;9038;WUH;SZX;20220512180500;20220512200000;A;A;9;
MF;4624;WUH;SZX;20220512201000;20220512215500;A;2;A;
MF;1833;WUH;SZX;20220512191000;20220512211000;1;6;0;
MF;1712;WUH;SZX;20220512222500;20220513002500;6;A;5;
CA;3416;WUH;SZX;20220512180500;20220512200000;A;2;A;
CA;8233;WUH;SZX;20220512150000;20220512165000;4;A;9;
KY;9660;WUH;SZX;20220512180500;20220512200000;A;8;A;
ZH;9120;WUH;SZX;20220512180500;20220512200000;9;A;A;
ZH;4635;WUH;SZX;20220512150000;20220512165000;0;0;A;
9C;7040;WUH;SZX;20220512200500;20220512220500;0;A;A;
KY;9214;SIA;SZX;20220512201000;20220512231000;A;A;3;
KY;9212;SIA;SZX;20220512160000;20220512190000;A;A;A;
KY;9216;SIA;SZX;20220512230500;20220513015500;9;3;A;
CA;3512;SIA;SZX;20220512160000;20220512190000;7;A;6;
CA;3470;SIA;SZX;20220512230500;20220513015500;A;A;5;
CA;3460;SIA;SZX;20220512201000;20220512231000;3;5;9;
ZH;9214;SIA;SZX;20220512201000;20220512231000;A;6;A;
ZH;9212;SIA;SZX;20220512160000;20220512190000;A;A;A;
ZH;9216;SIA;SZX;20220512230500;20220513015500;A;A;0;
CZ;3794;SIA;SZX;20220512180500;20220512205500;A;1;8;
CZ;3214;SIA;SZX;20220512170500;20220512201000;5;9;4;
CZ;3226;SIA;SZX;20220512213500;20220513002500;A;1;0;
HU;7869;SIA;SZX;20220512151500;20220512181000;7;A;A;
G5;9030;SIA;SZX;20220512160000;20220512190000;3;5;A;
G5;9034;SIA;SZX;20220512230500;20220513015500;4;A;3;
G5;9032;SIA;SZX;20220512201000;20220512231000;A;A;0;
MF;1116;SIA;SZX;20220512170500;20220512201000;A;A;A;
MF;1612;SIA;SZX;20220512180500;20220512205500;0;5;A;
MF;1128;SIA;SZX;20220512213500;20220513002500;A;A;7;
3U;4090;SIA;SZX;20220512201000;20220512231000;7;A;6;
3U;4092;SIA;SZX;20220512230500;20220513015500;A;2;3;
DZ;6258;NKG;SZX;20220512203500;20220512230500;0;A;A;
HO;5937;NKG;SZX;20220512164000;20220512190000;A;9;7;
CZ;5400;NKG;SZX;20220512164000;20220512190000;A;6;4;
CZ;3828;NKG;SZX;20220512180000;20220512202500;A;9;A;
CZ;9936;NKG;SZX;20220512203500;20220512230500;A;A;9;
HU;7256;NKG;SZX;20220512224000;20220513011500;A;2;A;
MU;2887;NKG;SZX;20220512142000;20220512164500;A;8;A;
MF;1642;NKG;SZX;20220512180000;20220512202500;A;6;A;
MF;1813;NKG;SZX;20220512164000;20220512190000;0;A;A;
KY;9778;NKG;SZX;20220512200000;20220512223000;A;A;A;
KY;9844;NKG;SZX;20220512165500;20220512193000;A;A;A;
KY;9642;NKG;SZX;20220512143500;20220512170500;5;8;A;
CA;3748;NKG;SZX;20220512200000;20220512223000;7;4;9;
CA;3364;NKG;SZX;20220512143500;20220512170500;7;3;5;
CA;3680;NKG;SZX;20220512165500;20220512193000;4;A;A;
TV;6515;NKG;SZX;20220512165500;20220512193000;5;5;A;
ZH;8982;NKG;SZX;20220512143500;20220512170500;4;4;8;
ZH;9844;NKG;SZX;20220512165500;20220512193000;A;A;8;
ZH;9848;NKG;SZX;20220512200000;20220512223000;A;9;8;
NS;6044;HGH;SZX;20220512173500;20220512194500;7;0;9;
CA;1735;HGH;SZX;20220512185000;20220512211000;A;A;2;
CA;3766;HGH;SZX;20220512183000;20220512205000;A;2;5;
CA;1733;HGH;SZX;20220512141000;20220512163000;A;4;A;
CA;3758;HGH;SZX;20220512170500;20220512192000;7;3;3;
CA;3756;HGH;SZX;20220512153000;20220512175000;A;4;A;
CA;3338;HGH;SZX;20220512194000;20220512215000;A;A;A;
HU;7394;HGH;SZX;20220512180500;20220512202000;A;1;A;
3U;4216;HGH;SZX;20220512153000;20220512175000;0;4;9;
3U;4218;HGH;SZX;20220512170500;20220512192000;A;A;A;
3U;4220;HGH;SZX;20220512183000;20220512205000;5;A;1;
3U;4222;HGH;SZX;20220512194000;20220512215000;7;4;A;
